zone,FGA,FGM,FG_PCT,FREQ,PPS,TEAM_ID,TEAM_NAME,SEASON,W_PCT,GP
Long mid (10–22),1744,675,0.38704128440366975,0.3093844243391875,0.7740825688073395,1610612749,Milwaukee Bucks,2011-12,0.47,66
Rim (0–3),1909,1115,0.5840754321634364,0.3386553131098102,1.752226296490309,1610612749,Milwaukee Bucks,2011-12,0.47,66
Short mid (3–10),734,276,0.3760217983651226,0.13021110519780024,1.1280653950953679,1610612749,Milwaukee Bucks,2011-12,0.47,66
Above-break 3,1043,339,0.32502396931927136,0.19229351032448377,0.9750719079578141,1610612750,Minnesota Timberwolves,2011-12,0.394,66
Corner 3,370,134,0.3621621621621622,0.06821533923303835,1.0864864864864865,1610612750,Minnesota Timberwolves,2011-12,0.394,66
Long mid (10–22),1401,534,0.3811563169164882,0.25829646017699115,0.7623126338329764,1610612750,Minnesota Timberwolves,2011-12,0.394,66
Rim (0–3),1826,1093,0.5985761226725083,0.3366519174041298,1.795728368017525,1610612750,Minnesota Timberwolves,2011-12,0.394,66
Short mid (3–10),784,255,0.3252551020408163,0.14454277286135694,0.9757653061224489,1610612750,Minnesota Timberwolves,2011-12,0.394,66
Above-break 3,1057,366,0.34626300851466413,0.19898343373493976,1.0387890255439924,1610612751,Brooklyn Nets,2011-12,0.333,66
Corner 3,416,140,0.33653846153846156,0.0783132530120482,1.0096153846153846,1610612751,Brooklyn Nets,2011-12,0.333,66
Long mid (10–22),1695,660,0.3893805309734513,0.31908885542168675,0.7787610619469026,1610612751,Brooklyn Nets,2011-12,0.333,66
Rim (0–3),1538,847,0.5507152145643693,0.2895331325301205,1.6521456436931081,1610612751,Brooklyn Nets,2011-12,0.333,66
Short mid (3–10),606,248,0.40924092409240925,0.11408132530120482,1.2277227722772277,1610612751,Brooklyn Nets,2011-12,0.333,66
Above-break 3,1144,384,0.3356643356643357,0.21491640052601915,1.006993006993007,1610612752,New York Knicks,2011-12,0.545,66
Corner 3,382,133,0.3481675392670157,0.07176404283298891,1.0445026178010473,1610612752,New York Knicks,2011-12,0.545,66
Long mid (10–22),1356,509,0.3753687315634218,0.2547435656584633,0.7507374631268436,1610612752,New York Knicks,2011-12,0.545,66
Rim (0–3),1858,1148,0.6178686759956943,0.34905128686830733,1.853606027987083,1610612752,New York Knicks,2011-12,0.545,66
Short mid (3–10),583,191,0.3276157804459691,0.1095247041142213,0.9828473413379073,1610612752,New York Knicks,2011-12,0.545,66
Above-break 3,1377,505,0.36673928830791575,0.2671711292200233,1.1002178649237473,1610612753,Orlando Magic,2011-12,0.561,66
Corner 3,400,165,0.4125,0.07760962359332557,1.2374999999999998,1610612753,Orlando Magic,2011-12,0.561,66
Long mid (10–22),1063,355,0.3339604891815616,0.20624757469926272,0.6679209783631233,1610612753,Orlando Magic,2011-12,0.561,66
Rim (0–3),1666,1002,0.6014405762304922,0.323244082266201,1.8043217286914766,1610612753,Orlando Magic,2011-12,0.561,66
Short mid (3–10),648,248,0.38271604938271603,0.12572759022118743,1.1481481481481481,1610612753,Orlando Magic,2011-12,0.561,66
Above-break 3,744,282,0.3790322580645161,0.13875419619544946,1.1370967741935485,1610612754,Indiana Pacers,2011-12,0.636,66
Corner 3,307,109,0.3550488599348534,0.057254755688176055,1.0651465798045603,1610612754,Indiana Pacers,2011-12,0.636,66
Long mid (10–22),1583,594,0.37523689197725835,0.2952256620663931,0.7504737839545167,1610612754,Indiana Pacers,2011-12,0.636,66
Rim (0–3),1721,971,0.5642068564787914,0.3209623274897426,1.6926205694363743,1610612754,Indiana Pacers,2011-12,0.636,66
Short mid (3–10),1007,397,0.394240317775571,0.1878030585602387,1.182720953326713,1610612754,Indiana Pacers,2011-12,0.636,66
Above-break 3,755,282,0.37350993377483444,0.13699872981310107,1.1205298013245033,1610612755,Philadelphia 76ers,2011-12,0.53,66
Corner 3,204,67,0.3284313725490196,0.037016875340228635,0.9852941176470589,1610612755,Philadelphia 76ers,2011-12,0.53,66
Long mid (10–22),2141,854,0.3988790284913592,0.388495735801125,0.7977580569827184,1610612755,Philadelphia 76ers,2011-12,0.53,66
Rim (0–3),1488,896,0.6021505376344086,0.2700054436581383,1.806451612903226,1610612755,Philadelphia 76ers,2011-12,0.53,66
Short mid (3–10),923,372,0.40303358613217766,0.16748321538740701,1.209100758396533,1610612755,Philadelphia 76ers,2011-12,0.53,66
Above-break 3,966,332,0.34368530020703936,0.1777695988222304,1.031055900621118,1610612756,Phoenix Suns,2011-12,0.5,66
Corner 3,318,112,0.3522012578616352,0.058520426941479575,1.0566037735849056,1610612756,Phoenix Suns,2011-12,0.5,66
Long mid (10–22),1781,736,0.4132509825940483,0.3277511961722488,0.8265019651880966,1610612756,Phoenix Suns,2011-12,0.5,66
Rim (0–3),1548,990,0.6395348837209303,0.28487302171512696,1.9186046511627908,1610612756,Phoenix Suns,2011-12,0.5,66
Short mid (3–10),821,325,0.39585870889159563,0.15108575634891425,1.1875761266747868,1610612756,Phoenix Suns,2011-12,0.5,66
Above-break 3,936,308,0.32905982905982906,0.17326915957052944,0.9871794871794872,1610612757,Portland Trail Blazers,2011-12,0.424,66
Corner 3,431,170,0.39443155452436196,0.07978526471677157,1.1832946635730859,1610612757,Portland Trail Blazers,2011-12,0.424,66
Long mid (10–22),1620,643,0.3969135802469136,0.2998889300259163,0.7938271604938272,1610612757,Portland Trail Blazers,2011-12,0.424,66
Rim (0–3),1763,1028,0.5830969937606353,0.32636060718252496,1.7492909812819057,1610612757,Portland Trail Blazers,2011-12,0.424,66
Short mid (3–10),652,253,0.3880368098159509,0.12069603850425768,1.1641104294478528,1610612757,Portland Trail Blazers,2011-12,0.424,66
Above-break 3,928,286,0.3081896551724138,0.16280701754385965,0.9245689655172414,1610612758,Sacramento Kings,2011-12,0.333,66
Corner 3,361,124,0.34349030470914127,0.06333333333333334,1.0304709141274238,1610612758,Sacramento Kings,2011-12,0.333,66
Long mid (10–22),1347,482,0.3578322197475872,0.2363157894736842,0.7156644394951744,1610612758,Sacramento Kings,2011-12,0.333,66
Rim (0–3),2107,1259,0.5975320360702421,0.36964912280701756,1.7925961082107262,1610612758,Sacramento Kings,2011-12,0.333,66
Short mid (3–10),957,338,0.35318704284221525,0.16789473684210526,1.0595611285266457,1610612758,Sacramento Kings,2011-12,0.333,66
Above-break 3,946,362,0.38266384778012685,0.17335532343778634,1.1479915433403804,1610612759,San Antonio Spurs,2011-12,0.758,66
Corner 3,453,190,0.4194260485651214,0.08301264431006047,1.2582781456953642,1610612759,San Antonio Spurs,2011-12,0.758,66
Long mid (10–22),1361,565,0.4151359294636297,0.24940443467106468,0.8302718589272594,1610612759,San Antonio Spurs,2011-12,0.758,66
Rim (0–3),1729,1107,0.6402544823597455,0.3168407549935862,1.9207634470792363,1610612759,San Antonio Spurs,2011-12,0.758,66
Short mid (3–10),968,387,0.39979338842975204,0.17738684258750229,1.1993801652892562,1610612759,San Antonio Spurs,2011-12,0.758,66
Above-break 3,1055,368,0.34881516587677724,0.2021072796934866,1.0464454976303317,1610612760,Oklahoma City Thunder,2011-12,0.712,66
Corner 3,255,104,0.40784313725490196,0.04885057471264368,1.223529411764706,1610612760,Oklahoma City Thunder,2011-12,0.712,66
Long mid (10–22),1513,635,0.4196959682749504,0.28984674329501914,0.8393919365499009,1610612760,Oklahoma City Thunder,2011-12,0.712,66
Rim (0–3),1717,1100,0.6406523005241701,0.3289272030651341,1.9219569015725102,1610612760,Oklahoma City Thunder,2011-12,0.712,66
Short mid (3–10),680,255,0.375,0.13026819923371646,1.125,1610612760,Oklahoma City Thunder,2011-12,0.712,66
Above-break 3,798,274,0.3433583959899749,0.15519253208868145,1.0300751879699248,1610612761,Toronto Raptors,2011-12,0.348,66
Corner 3,265,91,0.3433962264150943,0.051536367172306495,1.030188679245283,1610612761,Toronto Raptors,2011-12,0.348,66
Long mid (10–22),1846,677,0.366738894907909,0.3590042784908596,0.733477789815818,1610612761,Toronto Raptors,2011-12,0.348,66
Rim (0–3),1568,955,0.6090561224489796,0.30493971217425125,1.8271683673469385,1610612761,Toronto Raptors,2011-12,0.348,66
Short mid (3–10),665,271,0.4075187969924812,0.1293271100739012,1.2225563909774437,1610612761,Toronto Raptors,2011-12,0.348,66
Above-break 3,665,218,0.32781954887218046,0.12049284290632362,0.9834586466165414,1610612762,Utah Jazz,2011-12,0.545,66
Corner 3,168,55,0.3273809523809524,0.030440297155281754,0.9821428571428572,1610612762,Utah Jazz,2011-12,0.545,66
Long mid (10–22),1681,594,0.3533610945865556,0.30458416379778946,0.7067221891731112,1610612762,Utah Jazz,2011-12,0.545,66
Rim (0–3),1924,1219,0.6335758835758836,0.3486138793259648,1.9007276507276507,1610612762,Utah Jazz,2011-12,0.545,66
Short mid (3–10),1081,437,0.40425531914893614,0.19586881681464033,1.2127659574468084,1610612762,Utah Jazz,2011-12,0.545,66
Above-break 3,629,203,0.32273449920508746,0.11643835616438356,0.9682034976152624,1610612763,Memphis Grizzlies,2011-12,0.621,66
Corner 3,200,73,0.365,0.037023324694557574,1.095,1610612763,Memphis Grizzlies,2011-12,0.621,66
Long mid (10–22),1803,689,0.382140876317249,0.33376527212143653,0.764281752634498,1610612763,Memphis Grizzlies,2011-12,0.621,66
Rim (0–3),1798,1078,0.5995550611790879,0.33283968900407257,1.7986651835372636,1610612763,Memphis Grizzlies,2011-12,0.621,66
Short mid (3–10),972,381,0.39197530864197533,0.1799333580155498,1.175925925925926,1610612763,Memphis Grizzlies,2011-12,0.621,66
Above-break 3,740,211,0.2851351351351351,0.13538236370289058,0.8554054054054053,1610612764,Washington Wizards,2011-12,0.303,66
Corner 3,326,130,0.3987730061349693,0.059641419685327476,1.196319018404908,1610612764,Washington Wizards,2011-12,0.303,66
Long mid (10–22),1754,650,0.37058152793614596,0.32089279180387853,0.7411630558722919,1610612764,Washington Wizards,2011-12,0.303,66
Rim (0–3),1811,1130,0.623964660408614,0.3313208927918039,1.871893981225842,1610612764,Washington Wizards,2011-12,0.303,66
Short mid (3–10),835,290,0.3473053892215569,0.15276253201609952,1.0419161676646707,1610612764,Washington Wizards,2011-12,0.303,66
Above-break 3,669,231,0.3452914798206278,0.1282100421617478,1.0358744394618835,1610612765,Detroit Pistons,2011-12,0.379,66
Corner 3,233,86,0.36909871244635195,0.044653123802223076,1.107296137339056,1610612765,Detroit Pistons,2011-12,0.379,66
Long mid (10–22),1622,614,0.3785450061652281,0.3108470678420851,0.7570900123304563,1610612765,Detroit Pistons,2011-12,0.379,66
Rim (0–3),1859,1057,0.5685852608929532,0.35626676887696435,1.7057557826788599,1610612765,Detroit Pistons,2011-12,0.379,66
Short mid (3–10),835,303,0.362874251497006,0.1600229973169797,1.0886227544910179,1610612765,Detroit Pistons,2011-12,0.379,66
Above-break 3,735,214,0.291156462585034,0.13917818594963074,0.8734693877551021,1610612766,Charlotte Hornets,2011-12,0.106,66
Corner 3,145,49,0.33793103448275863,0.02745692103768226,1.013793103448276,1610612766,Charlotte Hornets,2011-12,0.106,66
Long mid (10–22),2137,783,0.3664014974262986,0.4046582086725999,0.7328029948525971,1610612766,Charlotte Hornets,2011-12,0.106,66
Rim (0–3),1669,948,0.5680047932893948,0.3160386290475289,1.7040143798681844,1610612766,Charlotte Hornets,2011-12,0.106,66
Short mid (3–10),595,199,0.334453781512605,0.11266805529255823,1.0033613445378151,1610612766,Charlotte Hornets,2011-12,0.106,66
Above-break 3,1368,487,0.35599415204678364,0.20627261761158022,1.067982456140351,1610612737,Atlanta Hawks,2012-13,0.537,82
Corner 3,521,219,0.42034548944337813,0.07855850422195416,1.2610364683301345,1610612737,Atlanta Hawks,2012-13,0.537,82
Long mid (10–22),1773,695,0.39199097574732095,0.2673401688781665,0.7839819514946419,1610612737,Atlanta Hawks,2012-13,0.537,82
Rim (0–3),2057,1346,0.6543509965969859,0.3101628468033776,1.9630529897909579,1610612737,Atlanta Hawks,2012-13,0.537,82
Short mid (3–10),913,337,0.36911281489594744,0.1376658624849216,1.1073384446878423,1610612737,Atlanta Hawks,2012-13,0.537,82
Above-break 3,886,304,0.3431151241534989,0.13766314481044126,1.0293453724604966,1610612738,Boston Celtics,2012-13,0.506,81
Corner 3,482,195,0.4045643153526971,0.07489123679303915,1.2136929460580914,1610612738,Boston Celtics,2012-13,0.506,81
Long mid (10–22),2272,1009,0.4441021126760563,0.35301429459291483,0.8882042253521126,1610612738,Boston Celtics,2012-13,0.506,81
Rim (0–3),2035,1215,0.597051597051597,0.3161901802361715,1.7911547911547911,1610612738,Boston Celtics,2012-13,0.506,81
Short mid (3–10),761,278,0.36530880420499345,0.11824114356743319,1.0959264126149804,1610612738,Boston Celtics,2012-13,0.506,81
Above-break 3,1222,427,0.34942716857610473,0.17738423573813325,1.0482815057283141,1610612739,Cleveland Cavaliers,2012-13,0.293,82
Corner 3,347,119,0.34293948126801155,0.05037015532007548,1.0288184438040346,1610612739,Cleveland Cavaliers,2012-13,0.293,82
Long mid (10–22),1981,806,0.40686521958606764,0.2875598780664828,0.8137304391721353,1610612739,Cleveland Cavaliers,2012-13,0.293,82
Rim (0–3),2211,1238,0.5599276345545002,0.32094643634780085,1.6797829036635008,1610612739,Cleveland Cavaliers,2012-13,0.293,82
Short mid (3–10),1128,402,0.35638297872340424,0.16373929452750763,1.0691489361702127,1610612739,Cleveland Cavaliers,2012-13,0.293,82
Above-break 3,1192,433,0.36325503355704697,0.18134793853643694,1.0897651006711409,1610612740,New Orleans Pelicans,2012-13,0.329,82
Corner 3,266,102,0.38345864661654133,0.04046858359957402,1.150375939849624,1610612740,New Orleans Pelicans,2012-13,0.329,82
Long mid (10–22),1688,660,0.3909952606635071,0.25680815457173284,0.7819905213270142,1610612740,New Orleans Pelicans,2012-13,0.329,82
Rim (0–3),2273,1312,0.5772107347118346,0.34580861098432986,1.731632204135504,1610612740,New Orleans Pelicans,2012-13,0.329,82
Short mid (3–10),1154,448,0.3882149046793761,0.17556671230792636,1.1646447140381282,1610612740,New Orleans Pelicans,2012-13,0.329,82
Above-break 3,961,341,0.3548387096774194,0.14371167937789742,1.064516129032258,1610612741,Chicago Bulls,2012-13,0.549,82
Corner 3,293,105,0.3583617747440273,0.04381636010168984,1.075085324232082,1610612741,Chicago Bulls,2012-13,0.549,82
Long mid (10–22),2351,875,0.37218205019140793,0.35157768805144307,0.7443641003828159,1610612741,Chicago Bulls,2012-13,0.549,82
Rim (0–3),2257,1338,0.5928223305272485,0.33752056228503063,1.7784669915817455,1610612741,Chicago Bulls,2012-13,0.549,82
Short mid (3–10),825,267,0.3236363636363636,0.12337371018393899,0.9709090909090908,1610612741,Chicago Bulls,2012-13,0.549,82
Above-break 3,1225,466,0.38040816326530613,0.17820773930753564,1.1412244897959183,1610612742,Dallas Mavericks,2012-13,0.5,82
Corner 3,386,141,0.36528497409326427,0.05615362234506838,1.0958549222797929,1610612742,Dallas Mavericks,2012-13,0.5,82
Long mid (10–22),2217,938,0.4230942715381146,0.32251963922025023,0.8461885430762291,1610612742,Dallas Mavericks,2012-13,0.5,82
Rim (0–3),1866,1136,0.6087888531618435,0.27145766656968284,1.8263665594855305,1610612742,Dallas Mavericks,2012-13,0.5,82
Short mid (3–10),1180,501,0.4245762711864407,0.1716613325574629,1.273728813559322,1610612742,Dallas Mavericks,2012-13,0.5,82
Above-break 3,962,334,0.3471933471933472,0.1382183908045977,1.0415800415800416,1610612743,Denver Nuggets,2012-13,0.695,82
Corner 3,533,187,0.350844277673546,0.07658045977011495,1.052532833020638,1610612743,Denver Nuggets,2012-13,0.695,82
Long mid (10–22),1272,442,0.3474842767295597,0.18275862068965518,0.6949685534591195,1610612743,Denver Nuggets,2012-13,0.695,82
Rim (0–3),3194,2016,0.6311834690043833,0.4589080459770115,1.8935504070131497,1610612743,Denver Nuggets,2012-13,0.695,82
Short mid (3–10),999,360,0.36036036036036034,0.14353448275862069,1.0810810810810811,1610612743,Denver Nuggets,2012-13,0.695,82
Above-break 3,1231,483,0.3923639317627945,0.18052500366622673,1.1770917952883835,1610612744,Golden State Warriors,2012-13,0.573,82
Corner 3,380,174,0.45789473684210524,0.05572664613579704,1.3736842105263158,1610612744,Golden State Warriors,2012-13,0.573,82
Long mid (10–22),2234,919,0.41136974037600715,0.3276140196509752,0.8227394807520143,1610612744,Golden State Warriors,2012-13,0.573,82
Rim (0–3),1880,1139,0.6058510638297873,0.2757002493034169,1.817553191489362,1610612744,Golden State Warriors,2012-13,0.573,82
Short mid (3–10),1094,414,0.37842778793418647,0.1604340812435841,1.1352833638025595,1610612744,Golden State Warriors,2012-13,0.573,82
Above-break 3,1661,591,0.35580975316074653,0.24534711964549483,1.0674292594822397,1610612745,Houston Rockets,2012-13,0.549,82
Corner 3,696,274,0.3936781609195402,0.10280649926144757,1.1810344827586206,1610612745,Houston Rockets,2012-13,0.549,82
Long mid (10–22),985,360,0.36548223350253806,0.14549483013293943,0.7309644670050761,1610612745,Houston Rockets,2012-13,0.549,82
Rim (0–3),2628,1617,0.615296803652968,0.3881831610044313,1.845890410958904,1610612745,Houston Rockets,2012-13,0.549,82
Short mid (3–10),800,280,0.35,0.11816838995568685,1.0499999999999998,1610612745,Houston Rockets,2012-13,0.549,82
Above-break 3,1140,396,0.3473684210526316,0.17280582082764892,1.0421052631578949,1610612746,Los Angeles Clippers,2012-13,0.683,82
Corner 3,601,231,0.3843594009983361,0.09110201606790966,1.1530782029950082,1610612746,Los Angeles Clippers,2012-13,0.683,82
Long mid (10–22),1799,726,0.40355753196220123,0.27269971199029863,0.8071150639244025,1610612746,Los Angeles Clippers,2012-13,0.683,82
Rim (0–3),2195,1444,0.6578587699316629,0.332726997119903,1.9735763097949888,1610612746,Los Angeles Clippers,2012-13,0.683,82
Short mid (3–10),862,363,0.4211136890951276,0.13066545399423982,1.2633410672853826,1610612746,Los Angeles Clippers,2012-13,0.683,82
Above-break 3,1443,511,0.3541233541233541,0.21820656283078785,1.0623700623700623,1610612747,Los Angeles Lakers,2012-13,0.549,82
Corner 3,547,200,0.3656307129798903,0.08271586269469228,1.0968921389396709,1610612747,Los Angeles Lakers,2012-13,0.549,82
Long mid (10–22),1559,642,0.4118024374599102,0.23574776954483592,0.8236048749198204,1610612747,Los Angeles Lakers,2012-13,0.549,82
Rim (0–3),2159,1350,0.6252894858730894,0.3264781491002571,1.8758684576192683,1610612747,Los Angeles Lakers,2012-13,0.549,82
Short mid (3–10),905,334,0.36906077348066296,0.13685165582942688,1.1071823204419888,1610612747,Los Angeles Lakers,2012-13,0.549,82
Above-break 3,1084,408,0.3763837638376384,0.17097791798107256,1.1291512915129152,1610612748,Miami Heat,2012-13,0.805,82
Corner 3,717,309,0.4309623430962343,0.11309148264984227,1.292887029288703,1610612748,Miami Heat,2012-13,0.805,82
Long mid (10–22),1768,758,0.4287330316742081,0.27886435331230286,0.8574660633484162,1610612748,Miami Heat,2012-13,0.805,82
